평당분양가격,연도,월,지역명
20859.3,2024,5,부산
23964.6,2024,5,대구
18054.3,2024,5,광주
18767.1,2024,5,대전
18222.6,2024,5,울산
17902.5,2024,5,세종
14774.1,2024,5,강원
12962.4,2024,5,충북
11893.2,2024,5,충남
12134.1,2024,5,전북
12147.3,2024,5,전남
13784.1,2024,5,경북
14176.8,2024,5,경남
24773.1,2024,5,제주
41830.8,2024,6,서울
17744.1,2024,6,인천
21473.1,2024,6,경기
21331.2,2024,6,부산
23964.6,2024,6,대구
18054.3,2024,6,광주
17899.2,2024,6,대전
18126.9,2024,6,울산
17902.5,2024,6,세종
15077.7,2024,6,강원
13011.9,2024,6,충북
11893.2,2024,6,충남
12028.5,2024,6,전북
13101.0,2024,6,전남
13784.1,2024,6,경북
14543.1,2024,6,경남
24142.8,2024,6,제주
43939.5,2024,7,서울
17754.0,2024,7,인천
21377.4,2024,7,경기
22555.5,2024,7,부산
23964.6,2024,7,대구
18222.6,2024,7,광주
17592.3,2024,7,대전
18136.8,2024,7,울산
17902.5,2024,7,세종
15120.6,2024,7,강원
13011.9,2024,7,충북
11893.2,2024,7,충남
12028.5,2024,7,전북
13101.0,2024,7,전남
13827.0,2024,7,경북
13308.9,2024,7,경남
24142.8,2024,7,제주
43041.9,2024,8,서울
17948.7,2024,8,인천
21248.7,2024,8,경기
22304.7,2024,8,부산
23964.6,2024,8,대구
18328.2,2024,8,광주
17592.3,2024,8,대전
17889.3,2024,8,울산
17902.5,2024,8,세종
15120.6,2024,8,강원
13011.9,2024,8,충북
11899.8,2024,8,충남
12058.2,2024,8,전북
13120.8,2024,8,전남
13827.0,2024,8,경북
13252.8,2024,8,경남
25419.9,2024,8,제주
44163.9,2024,9,서울
17862.899999999998,2024,9,인천
21615.0,2024,9,경기
21450.0,2024,9,부산
22106.7,2024,9,대구
18635.1,2024,9,광주
17592.3,2024,9,대전
17991.6,2024,9,울산
17902.5,2024,9,세종
14968.8,2024,9,강원
14813.7,2024,9,충북
11899.8,2024,9,충남
12058.2,2024,9,전북
12500.4,2024,9,전남
14183.4,2024,9,경북
13252.8,2024,9,경남
25419.9,2024,9,제주
46869.9,2024,10,서울
18598.8,2024,10,인천
21733.8,2024,10,경기
21865.8,2024,10,부산
22106.7,2024,10,대구
18635.1,2024,10,광주
17608.8,2024,10,대전
17470.2,2024,10,울산
17902.5,2024,10,세종
14701.5,2024,10,강원
14813.7,2024,10,충북
12150.6,2024,10,충남
12012.0,2024,10,전북
12500.4,2024,10,전남
14183.4,2024,10,경북
13374.9,2024,10,경남
25419.9,2024,10,제주
47124.0,2024,11,서울
18608.7,2024,11,인천
21298.2,2024,11,경기
22595.1,2024,11,부산
22106.7,2024,11,대구
18635.1,2024,11,광주
17645.1,2024,11,대전
17470.2,2024,11,울산
17902.5,2024,11,세종
14628.9,2024,11,강원
14836.8,2024,11,충북
11754.6,2024,11,충남
12160.5,2024,11,전북
12500.4,2024,11,전남
14556.3,2024,11,경북
13374.9,2024,11,경남
25419.9,2024,11,제주
44012.1,2024,12,서울
18668.1,2024,12,인천
21575.4,2024,12,경기
22113.3,2024,12,부산
22126.5,2024,12,대구
18697.8,2024,12,광주
17664.899999999998,2024,12,대전
17539.5,2024,12,울산
17902.5,2024,12,세종
14533.2,2024,12,강원
14873.1,2024,12,충북
12180.3,2024,12,충남
12160.5,2024,12,전북
12361.8,2024,12,전남
15133.8,2024,12,경북
13724.7,2024,12,경남
25419.9,2024,12,제주
44055.0,2025,1,서울
18668.1,2025,1,인천
21572.1,2025,1,경기
22113.3,2025,1,부산
22126.5,2025,1,대구
18697.8,2025,1,광주
17664.899999999998,2025,1,대전
17740.8,2025,1,울산
17902.5,2025,1,세종
14533.2,2025,1,강원
14873.1,2025,1,충북
13170.3,2025,1,충남
12173.7,2025,1,전북
13506.9,2025,1,전남
14648.7,2025,1,경북
13724.7,2025,1,경남
25419.9,2025,1,제주
44206.8,2025,2,서울
18625.2,2025,2,인천
21628.2,2025,2,경기
22077.0,2025,2,부산
22152.9,2025,2,대구
19809.9,2025,2,광주
17707.8,2025,2,대전
17602.2,2025,2,울산
17902.5,2025,2,세종
14533.2,2025,2,강원
14569.5,2025,2,충북
13338.6,2025,2,충남
12101.1,2025,2,전북
13506.9,2025,2,전남
13998.6,2025,2,경북
13434.3,2025,2,경남
26083.2,2025,2,제주
44206.8,2025,3,서울
18621.9,2025,3,인천
22143.0,2025,3,경기
22093.5,2025,3,부산
19338.0,2025,3,대구
17133.6,2025,3,광주
17701.2,2025,3,대전
17602.2,2025,3,울산
17902.5,2025,3,세종
14698.2,2025,3,강원
14572.8,2025,3,충북
13338.6,2025,3,충남
12101.1,2025,3,전북
13506.9,2025,3,전남
14889.6,2025,3,경북
14962.2,2025,3,경남
26083.2,2025,3,제주
45417.9,2025,4,서울
18819.9,2025,4,인천
22407.0,2025,4,경기
21908.7,2025,4,부산
19338.0,2025,4,대구
17133.6,2025,4,광주
17582.399999999998,2025,4,대전
17582.399999999998,2025,4,울산
17902.5,2025,4,세종
14569.5,2025,4,강원
14628.9,2025,4,충북
13437.6,2025,4,충남
12556.5,2025,4,전북
13506.9,2025,4,전남
15034.8,2025,4,경북
14962.2,2025,4,경남
26083.2,2025,4,제주
45602.7,2025,5,서울
18819.9,2025,5,인천
21796.5,2025,5,경기
21888.9,2025,5,부산
20275.2,2025,5,대구
17935.5,2025,5,광주
17582.399999999998,2025,5,대전
17226.0,2025,5,울산
17902.5,2025,5,세종
14153.7,2025,5,강원
14628.9,2025,5,충북
14308.8,2025,5,충남
12738.0,2025,5,전북
13312.2,2025,5,전남
15034.8,2025,5,경북
13332.0,2025,5,경남
26083.2,2025,5,제주
45998.7,2025,6,서울
19387.5,2025,6,인천
21918.6,2025,6,경기
21182.7,2025,6,부산
26297.7,2025,6,대구
17417.399999999998,2025,6,광주
19192.8,2025,6,대전
17315.1,2025,6,울산
17902.5,2025,6,세종
14480.4,2025,6,강원
14955.6,2025,6,충북
14107.5,2025,6,충남
12738.0,2025,6,전북
12629.1,2025,6,전남
15034.8,2025,6,경북
14048.1,2025,6,경남
26083.2,2025,6,제주
45358.5,2025,7,서울
19476.6,2025,7,인천
22228.8,2025,7,경기
25089.9,2025,7,부산
26297.7,2025,7,대구
17717.7,2025,7,광주
19258.8,2025,7,대전
17470.2,2025,7,울산
17902.5,2025,7,세종
14378.1,2025,7,강원
15180.0,2025,7,충북
14001.9,2025,7,충남
12648.9,2025,7,전북
12629.1,2025,7,전남
14850.0,2025,7,경북
14440.8,2025,7,경남
26083.2,2025,7,제주
46761.0,2025,8,서울
18159.9,2025,8,인천
22377.3,2025,8,경기
25089.9,2025,8,부산
26297.7,2025,8,대구
17968.5,2025,8,광주
19258.8,2025,8,대전
17866.2,2025,8,울산
17902.5,2025,8,세종
14589.3,2025,8,강원
14919.3,2025,8,충북
14018.4,2025,8,충남
12648.9,2025,8,전북
12629.1,2025,8,전남
14850.0,2025,8,경북
14708.1,2025,8,경남
26083.2,2025,8,제주
45470.7,2025,9,서울
18301.8,2025,9,인천
22522.5,2025,9,경기
25103.1,2025,9,부산
30251.1,2025,9,대구
17968.5,2025,9,광주
19258.8,2025,9,대전
17760.6,2025,9,울산
17902.5,2025,9,세종
14668.5,2025,9,강원
14856.6,2025,9,충북
13995.3,2025,9,충남
12648.9,2025,9,전북
12648.9,2025,9,전남
13774.2,2025,9,경북
14708.1,2025,9,경남
26083.2,2025,9,제주
46945.8,2025,10,서울
18348.0,2025,10,인천
25218.6,2025,10,경기
25271.4,2025,10,부산
30251.1,2025,10,대구
17968.5,2025,10,광주
20077.2,2025,10,대전
18833.1,2025,10,울산
17902.5,2025,10,세종
15189.9,2025,10,강원
14899.5,2025,10,충북
14107.5,2025,10,충남
13490.4,2025,10,전북
12540.0,2025,10,전남
13675.2,2025,10,경북
14813.7,2025,10,경남
26083.2,2025,10,제주
50348.1,2025,11,서울
18562.5,2025,11,인천
23779.8,2025,11,경기
25271.4,2025,11,부산
30251.1,2025,11,대구
17968.5,2025,11,광주
19136.7,2025,11,대전
18664.8,2025,11,울산
17928.899999999998,2025,11,세종
15189.9,2025,11,강원
14958.9,2025,11,충북
14031.6,2025,11,충남
12945.9,2025,11,전북
12540.0,2025,11,전남
13675.2,2025,11,경북
14889.6,2025,11,경남
26083.2,2025,11,제주
52602.0,2025,12,서울
19839.6,2025,12,인천
24004.2,2025,12,경기
26159.1,2025,12,부산
30244.5,2025,12,대구
17968.5,2025,12,광주
16800.3,2025,12,대전
19512.9,2025,12,울산
17968.5,2025,12,세종
15189.9,2025,12,강원
14958.9,2025,12,충북
14424.3,2025,12,충남
12731.4,2025,12,전북
12091.2,2025,12,전남
13681.8,2025,12,경북
14883.0,2025,12,경남
26083.2,2025,12,제주
52644.9,2026,1,서울
19836.3,2026,1,인천
24106.5,2026,1,경기
26050.2,2026,1,부산
30244.5,2026,1,대구
18971.7,2026,1,광주
17292.0,2026,1,대전
19575.6,2026,1,울산
17968.5,2026,1,세종
15189.9,2026,1,강원
14958.9,2026,1,충북
14424.3,2026,1,충남
12744.6,2026,1,전북
12210.0,2026,1,전남
13952.4,2026,1,경북
14883.0,2026,1,경남
14760.9,2026,1,제주
20034.3,2026,2,서울
52545.9,2026,2,인천
19836.3,2026,2,경기
32171.7,2026,2,부산
26555.1,2026,2,대구
30158.7,2026,2,광주
19311.6,2026,2,대전
17292.0,2026,2,울산
19625.1,2026,2,세종
21819.6,2026,2,강원
15189.9,2026,2,충북
14958.9,2026,2,충남
14424.3,2026,2,전북
12744.6,2026,2,전남
12210.0,2026,2,경북
14005.2,2026,2,경남
14883.0,2026,2,제주
54799.8,2026,3,서울
19866.0,2026,3,인천
24390.3,2026,3,경기
26584.8,2026,3,부산
29861.7,2026,3,대구
19311.6,2026,3,광주
17206.2,2026,3,대전
19625.1,2026,3,울산
17968.5,2026,3,세종
14648.7,2026,3,강원
14727.9,2026,3,충북
14470.5,2026,3,충남
12744.6,2026,3,전북
13071.3,2026,3,전남
13536.6,2026,3,경북
15411.0,2026,3,경남
14760.9,2026,3,제주
58281.3,2026,4,서울
21090.3,2026,4,인천
24753.3,2026,4,경기
26822.4,2026,4,부산
29861.7,2026,4,대구
19311.6,2026,4,광주
18734.1,2026,4,대전
19390.8,2026,4,울산
17968.5,2026,4,세종
14836.8,2026,4,강원
14972.1,2026,4,충북
14176.8,2026,4,충남
12714.9,2026,4,전북
12576.3,2026,4,전남
13549.8,2026,4,경북
15450.6,2026,4,경남
14760.9,2026,4,제주
63439.2,2026,5,서울
21090.3,2026,5,인천
25172.4,2026,5,경기
26248.2,2026,5,부산
37745.4,2026,5,대구
20456.7,2026,5,광주
18734.1,2026,5,대전
19390.8,2026,5,울산
17968.5,2026,5,세종
14883.0,2026,5,강원
14978.7,2026,5,충북
14176.8,2026,5,충남
12714.9,2026,5,전북
12490.5,2026,5,전남
13549.8,2026,5,경북
15450.6,2026,5,경남
14760.9,2026,5,제주
